year,month,data,error,SElo,SEup,metric,timeseries,lat,lon,depth,order,time
2019,7,5.3846107834061625,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-07-01
2019,8,1.2723873025474568,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-08-01
2019,9,3.7708727168298197,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-09-01
2019,10,3.07180451710388,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-10-01
2019,11,0.08173732712427902,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-11-01
2019,12,0.157674406899313,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-12-01
2020,1,5.223290944817142,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-01-01
2020,2,6.389755587459246,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-02-01
2020,3,6.871704075835255,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-03-01
2020,4,4.710316151956606,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-04-01
2020,5,3.950318453944997,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-05-01
2020,6,5.771728919503796,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-06-01
2020,7,4.971569540874751,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-07-01
2020,8,4.161644029619274,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-08-01
2020,9,0.314308260907255,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-09-01
2020,10,2.46274786813666,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-10-01
2020,11,5.812599669391146,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-11-01
2020,12,4.222707724668315,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2020-12-01
2021,1,0.0646981664559129,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2021-01-01
2021,2,0.07058884592195812,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2021-02-01
2021,3,7.229693920234019,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2021-03-01
2021,4,5.070624950572835,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2021-04-01
2021,5,6.432502306620665,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2021-05-01
